miles,passengers,delay,inflight_meal,inflight_entertainment,inflight_wifi,day_of_week,redeye,weekend,coach_price,firstclass_price,hours
2280,224,30,No,Yes,Yes,Saturday,No,Yes,490.56,1634.69,4
1067,214,32,No,Yes,Yes,Saturday,No,Yes,438.735,1644.15,2
2859,215,21,No,Yes,Yes,Sunday,No,Yes,408.735,1579.3,5
1619,226,32,Yes,No,Yes,Friday,No,Yes,376.365,1437.95,3
838,213,28,Yes,Yes,Yes,Thursday,No,No,360.23,1243.72,2
2105,208,20,Yes,Yes,Yes,Monday,No,No,349.185,1374.88,4
858,225,18,No,Yes,Yes,Saturday,No,Yes,354.19,1515.52,2
2927,214,22,No,No,No,Sunday,No,Yes,331.475,1485.37,5
1737,195,19,No,Yes,Yes,Saturday,No,Yes,426.245,1556.08,3
1518,211,43,No,No,Yes,Sunday,No,Yes,406.69,1423.44,3
1328,198,33,No,Yes,Yes,Sunday,No,Yes,435.09,1572.88,2
1411,207,21,No,Yes,Yes,Saturday,No,Yes,425.655,1500.35,3
2468,203,27,No,Yes,Yes,Tuesday,No,No,329.12,1274.89,4
4074,182,36,No,Yes,No,Tuesday,Yes,No,281.73,1261.96,7
833,199,22,No,Yes,Yes,Saturday,No,Yes,411.365,1539.68,2
1970,171,31,Yes,Yes,Yes,Saturday,Yes,Yes,385.85,1567.31,4
2434,207,17,No,No,Yes,Monday,No,No,295.86,1159.69,4
1465,216,45,Yes,Yes,Yes,Sunday,No,Yes,380.365,1554.57,3
2364,206,7,No,Yes,Yes,Sunday,No,Yes,449.23,1577.17,4
2092,208,25,No,Yes,Yes,Sunday,No,Yes,398.59,1660,4
2407,218,20,Yes,No,Yes,Saturday,No,Yes,371.425,1463.77,4
2510,217,25,Yes,Yes,Yes,Saturday,No,Yes,479.69,1651.17,5
631,203,13,No,Yes,Yes,Saturday,No,Yes,376.945,1588.48,1
2451,210,26,No,Yes,Yes,Tuesday,No,No,383.115,1304.67,4
872,212,26,Yes,Yes,Yes,Sunday,No,Yes,414.68,1590.58,2
668,166,29,Yes,Yes,Yes,Tuesday,Yes,No,293.92,1225.42,1
812,198,25,No,Yes,Yes,Saturday,No,Yes,374.7,1491.7,1
793,221,17,Yes,Yes,Yes,Saturday,No,Yes,402.985,1522.88,1
1321,191,25,No,Yes,Yes,Saturday,No,Yes,355.395,1518.67,2
3801,206,29,No,Yes,Yes,Wednesday,No,No,402.165,1398.48,7
755,201,9,Yes,Yes,Yes,Wednesday,No,No,333.985,1244.94,1
2448,202,21,Yes,Yes,Yes,Wednesday,No,No,331.6,1311.69,4
2693,214,19,No,Yes,Yes,Friday,No,Yes,417.045,1571.45,5
2189,210,30,Yes,No,Yes,Monday,No,No,306.145,1233.76,4
1402,208,36,Yes,Yes,Yes,Friday,No,Yes,477.53,1599.91,3
1420,201,19,No,Yes,Yes,Friday,No,Yes,414.23,1549.08,3
3850,219,21,No,Yes,Yes,Saturday,No,Yes,556.51,1649.97,7
940,201,36,Yes,Yes,Yes,Friday,No,Yes,428.1,1615.63,2
2080,199,23,No,No,Yes,Saturday,No,Yes,397.28,1537.02,4
2268,208,32,No,Yes,Yes,Tuesday,No,No,366.4,1278.96,4
2081,209,26,No,No,No,Friday,No,Yes,252.855,1415.08,4
2292,201,14,No,No,No,Monday,No,No,268.34,1155.21,4
719,217,29,No,Yes,Yes,Wednesday,No,No,300.635,1195.46,1
1808,212,23,No,No,Yes,Sunday,No,Yes,407.23,1502.9,3
3136,205,30,No,Yes,Yes,Wednesday,No,No,329.91,1309.91,6
870,219,17,No,Yes,Yes,Friday,No,Yes,405.92,1504.03,2
1238,214,29,Yes,Yes,Yes,Thursday,No,No,346.84,1213.92,2
709,205,31,No,Yes,Yes,Wednesday,No,No,344.845,1153.78,1
3990,221,40,Yes,No,Yes,Saturday,No,Yes,429.13,1643.58,7
2371,214,20,No,Yes,Yes,Friday,No,Yes,441.125,1648.45,4
1716,211,18,Yes,Yes,Yes,Monday,No,No,324.01,1314.32,3
735,214,21,No,Yes,Yes,Sunday,No,Yes,378.935,1555.9,1
876,213,27,No,Yes,Yes,Thursday,No,No,369.02,1190.54,2
657,217,15,No,Yes,Yes,Friday,No,Yes,370.155,1519.3,1
706,204,28,No,Yes,Yes,Sunday,No,Yes,387.31,1439.93,1
1228,208,29,No,No,Yes,Saturday,No,Yes,317.99,1525.02,2
1660,220,7,No,Yes,Yes,Tuesday,No,No,343.04,1258.11,3
2625,216,43,No,Yes,Yes,Saturday,No,Yes,428.225,1609.65,5
699,214,28,No,Yes,Yes,Sunday,No,Yes,383.905,1521.27,1
808,162,25,No,No,Yes,Thursday,Yes,No,154.49,1093.17,1
2723,224,34,No,Yes,Yes,Monday,No,No,391.935,1260.51,5
1714,221,31,No,No,Yes,Saturday,No,Yes,393.77,1513.4,3
1603,213,15,No,Yes,Yes,Monday,No,No,324.065,1244.52,3
571,216,24,No,Yes,Yes,Sunday,No,Yes,379.465,1525.56,1
798,221,32,No,No,Yes,Thursday,No,No,230.96,1139.05,1
1360,213,22,No,No,Yes,Saturday,No,Yes,308.22,1413.52,2
1965,219,29,No,Yes,Yes,Monday,No,No,273.815,1314.82,4
1881,223,25,No,Yes,Yes,Friday,No,Yes,394.585,1628.73,3
1830,201,14,Yes,Yes,No,Monday,No,No,252.64,1121.47,3
2440,214,18,No,Yes,Yes,Tuesday,No,No,335.87,1287.2,4
797,222,16,No,Yes,Yes,Friday,No,Yes,369.265,1521.52,1
2484,210,35,No,No,No,Sunday,No,Yes,329.1,1522.19,5
954,211,0,Yes,Yes,Yes,Saturday,No,Yes,408.09,1597.44,2
1874,196,20,Yes,Yes,Yes,Monday,No,No,325.23,1310.15,3
2613,219,39,No,Yes,Yes,Sunday,No,Yes,405.445,1592.08,5
2163,206,26,Yes,Yes,Yes,Tuesday,No,No,369.305,1369.58,4
2464,213,1,No,No,No,Saturday,No,Yes,314.56,1444.14,4
726,207,26,No,No,No,Saturday,No,Yes,250.22,1383.75,1
2339,214,36,No,Yes,No,Saturday,No,Yes,385.035,1489.06,4
2760,209,26,Yes,No,Yes,Sunday,No,Yes,457.25,1620.05,5
2505,210,35,Yes,Yes,Yes,Saturday,No,Yes,435.915,1605.28,5
1021,158,3,No,No,Yes,Saturday,Yes,Yes,298.375,1428.81,2
1340,203,20,No,Yes,Yes,Wednesday,No,No,341.4,1260.78,2
1796,213,12,No,Yes,Yes,Sunday,No,Yes,438.98,1524.89,3
1000,207,0,No,Yes,Yes,Monday,No,No,328.11,1254.94,2
2837,209,23,Yes,Yes,Yes,Wednesday,No,No,385.665,1376.03,5
1618,208,37,Yes,Yes,Yes,Wednesday,No,No,425.92,1258,3
2097,208,27,Yes,No,No,Friday,No,Yes,322.175,1445.71,4
696,213,16,No,Yes,Yes,Friday,No,Yes,383.07,1377.75,1
1845,222,31,Yes,Yes,Yes,Tuesday,No,No,329.135,1238.43,3
1761,209,24,No,Yes,Yes,Wednesday,No,No,312.285,1271.64,3
2112,197,26,Yes,Yes,Yes,Tuesday,No,No,337.2,1273.08,4
3779,205,16,Yes,Yes,Yes,Saturday,No,Yes,458.985,1709.87,7
2471,209,25,Yes,Yes,Yes,Thursday,No,No,358.555,1291.11,4
757,200,24,Yes,Yes,Yes,Tuesday,No,No,331.395,1213.35,1
2728,208,27,No,No,Yes,Tuesday,No,No,295.65,1336.43,5
2207,216,44,No,Yes,Yes,Saturday,No,Yes,410.075,1564.61,4
3989,202,31,No,Yes,Yes,Saturday,No,Yes,531.215,1627.03,7
1975,208,24,Yes,Yes,Yes,Friday,No,Yes,475.405,1645.45,4
2198,209,24,No,No,Yes,Friday,No,Yes,395.18,1476.6,4
1247,211,38,Yes,Yes,Yes,Saturday,No,Yes,426.265,1402.76,2
2783,204,18,No,Yes,Yes,Sunday,No,Yes,397.225,1647.67,5
2850,212,33,Yes,Yes,Yes,Saturday,No,Yes,507.46,1631.68,5
2587,212,31,No,Yes,Yes,Monday,No,No,338.025,1306.81,5
1435,210,20,No,Yes,Yes,Saturday,No,Yes,389.025,1581.17,3
1827,208,25,No,Yes,Yes,Saturday,No,Yes,434.495,1537.71,3
1898,205,27,No,No,Yes,Saturday,No,Yes,394.48,1520.56,3
1732,205,25,No,Yes,Yes,Sunday,No,Yes,351.2,1647.99,3
504,211,33,No,Yes,Yes,Sunday,No,Yes,388.4,1512.89,1
2103,212,24,No,Yes,Yes,Tuesday,No,No,377.785,1285.45,4
1992,203,13,No,Yes,Yes,Sunday,No,Yes,421.6,1598.32,4
2712,209,23,No,Yes,Yes,Saturday,No,Yes,419.85,1632.16,5
2138,204,25,No,No,Yes,Thursday,No,No,258.27,1205.65,4
3912,194,31,No,Yes,Yes,Sunday,No,Yes,482.08,1604.46,7
830,208,9,Yes,Yes,Yes,Monday,No,No,296.91,1190.03,2
2028,211,25,Yes,Yes,No,Monday,No,No,315.49,1197.44,4
1529,211,6,No,Yes,Yes,Saturday,No,Yes,428.715,1604.11,3
1794,210,22,No,No,Yes,Friday,No,Yes,345.52,1512.84,3
1738,205,19,No,Yes,Yes,Saturday,No,Yes,447.49,1579.29,3
3872,205,20,No,Yes,Yes,Tuesday,No,No,336.21,1254.74,7
1688,198,23,No,Yes,Yes,Monday,No,No,324.06,1247.62,3
547,207,27,Yes,Yes,Yes,Friday,No,Yes,439.265,1474.91,1
2483,202,24,Yes,Yes,Yes,Monday,No,No,348.375,1284.91,5
935,212,16,No,Yes,Yes,Saturday,No,Yes,430.915,1511.55,2
1622,206,23,No,Yes,No,Wednesday,No,No,271.48,1255.67,3
2464,222,6,No,Yes,Yes,Sunday,No,Yes,434.39,1564.8,4
3020,209,29,No,Yes,Yes,Tuesday,No,No,380.5,1342.42,5
2192,207,29,No,Yes,Yes,Sunday,No,Yes,416.36,1580.13,4
1700,213,19,No,Yes,Yes,Tuesday,No,No,322.28,1282.82,3
1511,203,25,No,No,Yes,Sunday,No,Yes,369.665,1503.84,3
3779,219,21,No,Yes,Yes,Monday,No,No,421.355,1390.12,7
3164,200,26,No,Yes,Yes,Monday,No,No,377.55,1372.12,6
1067,218,23,No,No,No,Friday,No,Yes,295.625,1364.76,2
1261,169,29,No,No,Yes,Sunday,Yes,Yes,219.315,1450.88,2
1094,203,25,Yes,Yes,No,Friday,No,Yes,362.74,1509.54,2
2139,202,27,Yes,Yes,No,Tuesday,No,No,272.995,1286.08,4
588,211,38,No,Yes,Yes,Friday,No,Yes,416.28,1491.43,1
2416,199,18,Yes,Yes,Yes,Saturday,No,Yes,494.34,1578.12,4
1743,225,26,No,Yes,Yes,Thursday,No,No,287.015,1223.05,3
4259,217,12,Yes,Yes,Yes,Saturday,No,Yes,477.365,1645.97,8
520,208,14,No,No,Yes,Tuesday,No,No,219.23,1083.83,1
604,219,33,No,Yes,Yes,Saturday,No,Yes,395.59,1475.01,1
557,200,31,No,Yes,No,Monday,No,No,179.025,1166.32,1
796,219,21,No,Yes,Yes,Wednesday,No,No,317.16,1203.3,1
949,220,30,No,Yes,Yes,Wednesday,No,No,322.345,1257.06,2
933,168,18,Yes,No,Yes,Sunday,Yes,Yes,292.125,1433.52,2
2029,169,23,No,Yes,Yes,Saturday,Yes,Yes,419.905,1567.63,4
1824,203,12,No,Yes,Yes,Friday,No,Yes,421.73,1594.23,3
2864,208,29,Yes,Yes,Yes,Friday,No,Yes,474.95,1705.07,5
2744,210,9,No,Yes,Yes,Wednesday,No,No,293.62,1357.07,5
2797,171,27,No,Yes,Yes,Saturday,Yes,Yes,391.995,1568.95,5
2949,210,24,No,Yes,Yes,Thursday,No,No,341.045,1334.4,5
716,212,38,No,Yes,Yes,Sunday,No,Yes,397.52,1532.39,1
2501,218,32,No,Yes,No,Friday,No,Yes,311.325,1542.45,5
1423,215,33,No,No,Yes,Sunday,No,Yes,342.275,1477.43,3
1760,204,35,No,Yes,No,Wednesday,No,No,294.91,1241.58,3
1644,222,26,Yes,Yes,No,Sunday,No,Yes,389.13,1506.55,3
846,210,30,Yes,Yes,Yes,Sunday,No,Yes,422.51,1507.58,2
1908,204,32,Yes,Yes,Yes,Monday,No,No,343.95,1266.88,3
3911,204,20,No,Yes,No,Friday,No,Yes,355.485,1539.61,7
2146,207,37,No,No,Yes,Wednesday,No,No,248.41,1183.64,4
3896,210,19,No,Yes,Yes,Saturday,No,Yes,485.22,1633.1,7
2589,204,8,No,Yes,Yes,Saturday,No,Yes,465.365,1562.07,5
2454,213,28,No,No,Yes,Friday,No,Yes,332.98,1451.16,4
3048,198,23,No,Yes,Yes,Saturday,No,Yes,416.85,1660.82,6
750,207,27,No,Yes,Yes,Sunday,No,Yes,415.8,1455.22,1
2163,200,28,Yes,Yes,Yes,Friday,No,Yes,455.205,1596.37,4
1935,218,42,Yes,Yes,Yes,Saturday,No,Yes,431.555,1598.59,4
1876,201,26,No,Yes,Yes,Tuesday,No,No,325.85,1249.57,3
4013,215,21,No,Yes,No,Sunday,No,Yes,356.295,1572.98,7
2094,217,27,Yes,Yes,Yes,Saturday,No,Yes,417.88,1680.12,4
2994,215,22,Yes,Yes,Yes,Friday,No,Yes,428.55,1688.66,5
1991,210,23,No,No,No,Friday,No,Yes,292.865,1449.64,4
702,227,22,No,Yes,Yes,Saturday,No,Yes,388.58,1430.86,1
1488,202,28,No,Yes,Yes,Saturday,No,Yes,424.62,1606.74,3
2680,230,26,No,Yes,Yes,Thursday,No,No,330.93,1286.74,5
1641,205,28,Yes,No,Yes,Saturday,No,Yes,361.495,1575.2,3
852,222,30,No,Yes,Yes,Saturday,No,Yes,413.49,1501.87,2
1528,196,20,Yes,Yes,Yes,Saturday,No,Yes,430.19,1627.34,3
1336,214,23,No,No,Yes,Saturday,No,Yes,386.11,1385.83,2
849,194,34,No,No,Yes,Monday,No,No,272.285,1095.49,2
2800,213,20,No,No,Yes,Saturday,No,Yes,429.95,1503.86,5
1723,179,19,No,Yes,Yes,Sunday,Yes,Yes,333.595,1487.71,3
2254,220,24,No,No,Yes,Saturday,No,Yes,325.11,1480.35,4
662,212,27,Yes,Yes,Yes,Wednesday,No,No,314.03,1212.31,1
2786,212,19,Yes,Yes,Yes,Tuesday,No,No,345.1,1371.19,5
1415,217,26,No,No,Yes,Friday,No,Yes,311.735,1473.55,3
2133,209,34,Yes,Yes,Yes,Sunday,No,Yes,437.265,1602.95,4
3977,198,19,Yes,No,Yes,Monday,No,No,339.365,1298.78,7
1218,200,29,Yes,Yes,Yes,Sunday,No,Yes,392.16,1509.79,2
2302,201,18,No,Yes,Yes,Monday,No,No,357.04,1343.5,4
2432,164,17,Yes,Yes,Yes,Sunday,Yes,Yes,387.47,1598.23,4
2375,196,29,No,Yes,No,Sunday,No,Yes,345.235,1538.26,4
774,212,38,No,Yes,Yes,Friday,No,Yes,372.97,1469.64,1
703,209,23,Yes,Yes,Yes,Sunday,No,Yes,413.055,1523.87,1
922,213,10,No,Yes,Yes,Monday,No,No,315.79,1135.49,2
2643,206,18,No,Yes,Yes,Saturday,No,Yes,459.195,1655.65,5
2755,219,25,No,Yes,Yes,Friday,No,Yes,421.395,1601.99,5
2103,217,28,Yes,Yes,Yes,Thursday,No,No,287.335,1344.66,4
4366,211,33,No,Yes,Yes,Wednesday,No,No,410.44,1295.58,8
2143,202,32,No,Yes,Yes,Saturday,No,Yes,402.505,1603.87,4
1544,210,28,No,Yes,Yes,Sunday,No,Yes,323.96,1581.12,3
2257,212,15,No,Yes,No,Saturday,No,Yes,322.165,1500.26,4
710,212,9,Yes,Yes,Yes,Tuesday,No,No,370.03,1239.28,1
3230,223,21,Yes,Yes,Yes,Saturday,No,Yes,494.26,1569.25,6
1119,214,31,Yes,No,Yes,Wednesday,No,No,231.365,1207.98,2
4063,205,19,Yes,Yes,Yes,Saturday,No,Yes,489.695,1722.42,7
2340,184,32,Yes,No,No,Thursday,No,No,265.55,1289.76,4
2107,210,29,No,Yes,Yes,Sunday,No,Yes,480.015,1582.28,4
1976,221,29,Yes,Yes,Yes,Friday,No,Yes,440.41,1611.88,4
1252,203,3,No,Yes,Yes,Friday,No,Yes,413.32,1501.21,2
3832,204,30,No,Yes,Yes,Sunday,No,Yes,472.42,1685.94,7
1989,206,30,No,Yes,Yes,Tuesday,No,No,338.735,1311.49,4
636,159,35,Yes,Yes,Yes,Tuesday,Yes,No,211.66,1172.71,1
1567,207,32,No,Yes,Yes,Friday,No,Yes,402.915,1487.38,3
2359,208,20,Yes,Yes,Yes,Friday,No,Yes,448.975,1611.06,4
2103,205,29,No,Yes,Yes,Tuesday,No,No,264.495,1270.34,4
4088,225,32,No,Yes,Yes,Monday,No,No,410.51,1340.25,7
798,204,21,No,Yes,Yes,Sunday,No,Yes,420.1,1395.93,1
1451,168,31,No,Yes,Yes,Friday,Yes,Yes,349.535,1597.14,3
3142,218,36,No,Yes,Yes,Friday,No,Yes,459.45,1603.85,6
719,229,27,No,No,Yes,Saturday,No,Yes,347.485,1405.14,1
2278,214,24,No,Yes,Yes,Sunday,No,Yes,410.83,1545.3,4
2211,199,30,No,Yes,Yes,Wednesday,No,No,359.045,1174.36,4
1302,159,20,Yes,Yes,Yes,Friday,Yes,Yes,395.99,1556.39,2
1742,215,19,No,Yes,Yes,Sunday,No,Yes,430.32,1592.13,3
3921,221,20,Yes,Yes,Yes,Friday,No,Yes,498.535,1675.63,7
2700,206,32,No,Yes,Yes,Tuesday,No,No,382.08,1379.06,5
2310,213,13,Yes,Yes,Yes,Friday,No,Yes,428.26,1657.09,4
721,201,37,No,No,Yes,Tuesday,No,No,245.055,1077.11,1
3810,207,19,No,No,Yes,Sunday,No,Yes,413.71,1546.25,7
2484,208,30,No,Yes,Yes,Tuesday,No,No,334.03,1307.83,5
4008,202,37,No,Yes,Yes,Tuesday,No,No,380.49,1343.23,7
2170,218,25,Yes,Yes,Yes,Saturday,No,Yes,435.01,1616.74,4
1739,213,29,No,Yes,Yes,Wednesday,No,No,327.315,1211.64,3
892,223,36,No,Yes,Yes,Wednesday,No,No,353.17,1253.11,2
511,164,40,Yes,Yes,Yes,Friday,Yes,Yes,376.025,1533.47,1
1699,199,24,No,No,Yes,Tuesday,No,No,236.065,1165.22,3
2458,203,21,No,Yes,Yes,Saturday,No,Yes,464.76,1577.18,4
1882,210,30,No,Yes,Yes,Friday,No,Yes,399.26,1513.53,3
1817,197,24,No,Yes,Yes,Saturday,No,Yes,420.085,1643.87,3
2397,211,43,No,Yes,Yes,Friday,No,Yes,413.345,1515.5,4
2391,209,17,No,Yes,Yes,Saturday,No,Yes,447.725,1554.74,4
2373,224,27,Yes,Yes,Yes,Saturday,No,Yes,473.035,1580.03,4
3750,212,29,No,No,Yes,Saturday,No,Yes,391.76,1532.83,7
3252,214,23,No,Yes,Yes,Sunday,No,Yes,401.65,1638.06,6
3936,208,23,No,Yes,Yes,Saturday,No,Yes,489.21,1688.87,7
1787,204,24,Yes,Yes,Yes,Saturday,No,Yes,404.505,1628.15,3
1498,205,22,No,Yes,Yes,Saturday,No,Yes,376.62,1551.89,3
2623,189,23,No,Yes,Yes,Sunday,No,Yes,455.205,1627.91,5
941,215,31,Yes,Yes,Yes,Sunday,No,Yes,392.955,1545.12,2
908,212,10,No,No,Yes,Sunday,No,Yes,290.24,1408.87,2
928,207,16,No,Yes,Yes,Saturday,No,Yes,473.05,1553.5,2
1778,208,34,No,Yes,Yes,Saturday,No,Yes,404.96,1638.72,3
856,205,29,Yes,No,Yes,Friday,No,Yes,314.59,1459.27,2
3975,197,34,No,No,Yes,Tuesday,No,No,299.315,1240.44,7
2237,211,20,No,Yes,Yes,Sunday,No,Yes,409.305,1583.37,4
1913,218,19,No,Yes,Yes,Friday,No,Yes,372.175,1572.2,3
2387,210,31,No,Yes,Yes,Tuesday,No,No,372.435,1252.71,4
2429,231,28,No,Yes,Yes,Sunday,No,Yes,424.635,1608.53,4
737,215,12,No,Yes,Yes,Monday,No,No,295.125,1122.85,1
3922,215,29,No,Yes,Yes,Sunday,No,Yes,423.63,1735.19,7
2403,214,24,Yes,Yes,Yes,Monday,No,No,354.545,1255.24,4
2318,160,40,No,Yes,Yes,Wednesday,Yes,No,305.19,1302.41,4
1672,206,26,Yes,Yes,Yes,Monday,No,No,335.5,1273.51,3
3353,221,23,Yes,Yes,Yes,Saturday,No,Yes,431.385,1668.89,6
2284,227,33,No,No,Yes,Sunday,No,Yes,387.41,1558.34,4
4061,211,23,Yes,Yes,Yes,Sunday,No,Yes,502.085,1687.19,7
491,210,22,No,Yes,Yes,Monday,No,No,319.055,1159.41,1
4011,209,20,Yes,Yes,Yes,Monday,No,No,415.965,1434.97,7
2350,196,31,No,Yes,Yes,Friday,No,Yes,381.06,1563.59,4
1782,191,26,No,No,Yes,Wednesday,No,No,270.79,1204.92,3
2414,215,32,No,Yes,Yes,Sunday,No,Yes,434.04,1554.93,4
2007,217,34,No,Yes,Yes,Saturday,No,Yes,442.195,1605.59,4
2095,207,27,No,Yes,No,Sunday,No,Yes,312.405,1490.82,4
1194,218,11,No,Yes,Yes,Sunday,No,Yes,407.73,1544.17,2
1399,208,39,Yes,Yes,Yes,Tuesday,No,No,314.465,1276.04,3
1306,200,33,No,Yes,Yes,Tuesday,No,No,366.18,1180.27,2
2251,211,27,No,No,Yes,Friday,No,Yes,363.165,1609.93,4
3890,204,16,No,Yes,Yes,Saturday,No,Yes,485.49,1695.59,7
2082,198,18,No,Yes,Yes,Sunday,No,Yes,374.98,1604.43,4
850,210,23,No,No,Yes,Friday,No,Yes,341.77,1436.24,2
2456,220,22,Yes,Yes,Yes,Sunday,No,Yes,416.17,1580.7,4
2539,208,34,No,Yes,Yes,Thursday,No,No,367.465,1222.6,5
2018,198,16,No,Yes,Yes,Monday,No,No,402.42,1186.65,4
2239,193,17,No,Yes,Yes,Sunday,No,Yes,416.835,1589.27,4
2673,214,25,Yes,Yes,Yes,Wednesday,No,No,367.005,1370.89,5
1956,163,33,No,No,Yes,Friday,Yes,Yes,288.67,1412.06,4
1434,220,27,No,Yes,Yes,Saturday,No,Yes,364.6,1449.21,3
1589,216,15,Yes,Yes,Yes,Sunday,No,Yes,407.145,1654.46,3
3226,212,20,No,Yes,No,Friday,No,Yes,384,1538.86,6
2327,222,40,No,Yes,Yes,Friday,No,Yes,474.075,1590.15,4
2537,211,28,No,Yes,Yes,Monday,No,No,344.875,1325.88,5
881,224,11,No,No,Yes,Saturday,No,Yes,337.095,1465.12,2
695,194,33,No,Yes,Yes,Sunday,No,Yes,376.455,1520.07,1
2359,216,26,No,No,Yes,Saturday,No,Yes,400.225,1491.45,4
2885,165,34,No,Yes,Yes,Monday,Yes,No,329.235,1314.1,5
1000,205,31,Yes,Yes,No,Sunday,No,Yes,308.78,1493.16,2
3947,224,34,Yes,Yes,Yes,Sunday,No,Yes,464.955,1671.49,7
4218,214,33,No,Yes,Yes,Wednesday,No,No,455.03,1439.67,8
2065,212,20,No,Yes,Yes,Sunday,No,Yes,406.625,1610.84,4
2073,212,18,No,Yes,Yes,Monday,No,No,354.625,1257.55,4
1675,209,20,No,Yes,Yes,Friday,No,Yes,409.735,1498.88,3
1974,208,26,Yes,Yes,Yes,Monday,No,No,360.13,1318.62,4
799,212,15,No,Yes,Yes,Friday,No,Yes,402.485,1521.94,1
2974,204,22,No,No,Yes,Sunday,No,Yes,396.49,1514.83,5
1283,210,22,Yes,Yes,Yes,Sunday,No,Yes,450.725,1523.17,2
2595,221,23,No,Yes,Yes,Sunday,No,Yes,506.465,1555.06,5
1875,197,27,No,Yes,Yes,Wednesday,No,No,349.085,1259.17,3
1057,204,16,No,Yes,Yes,Saturday,No,Yes,365.375,1463.03,2
603,212,31,No,Yes,Yes,Saturday,No,Yes,366.505,1536.98,1
2873,217,20,Yes,Yes,Yes,Sunday,No,Yes,446.065,1643.09,5
1661,214,28,No,Yes,Yes,Wednesday,No,No,344.525,1210.05,3
1958,198,31,No,No,Yes,Saturday,No,Yes,359.48,1448.94,4
2673,214,15,No,Yes,Yes,Saturday,No,Yes,480.885,1634,5
3041,228,19,No,Yes,Yes,Saturday,No,Yes,452.105,1647.32,6
645,215,34,No,Yes,Yes,Tuesday,No,No,292.805,1221.85,1
2470,206,31,No,Yes,Yes,Sunday,No,Yes,354.37,1675.3,4
1229,202,33,No,Yes,Yes,Wednesday,No,No,299.755,1198.62,2
2284,204,17,Yes,Yes,Yes,Sunday,No,Yes,467.42,1543.46,4
1765,209,29,No,No,Yes,Sunday,No,Yes,317.015,1509.91,3
4092,195,29,Yes,Yes,Yes,Sunday,No,Yes,469.73,1670.64,7
516,204,10,Yes,Yes,Yes,Friday,No,Yes,389.06,1435.99,1
676,226,15,No,Yes,No,Saturday,No,Yes,343.96,1415.14,1
903,211,31,No,Yes,No,Sunday,No,Yes,343.205,1404.22,2
911,220,41,No,Yes,Yes,Thursday,No,No,356.145,1177.96,2
807,215,25,No,Yes,Yes,Wednesday,No,No,321.155,1253.87,1
1750,203,32,No,Yes,No,Sunday,No,Yes,324.82,1513.56,3
2163,202,34,No,No,Yes,Saturday,No,Yes,418.655,1603.79,4
2109,215,29,Yes,Yes,Yes,Friday,No,Yes,409.935,1629.65,4
1651,213,10,No,Yes,Yes,Wednesday,No,No,313.675,1213.72,3
4116,213,34,Yes,No,Yes,Sunday,No,Yes,470.51,1696.08,7
1856,204,50,No,No,Yes,Saturday,No,Yes,397.3,1407.98,3
3168,217,35,No,Yes,Yes,Friday,No,Yes,458.75,1646.41,6
1561,216,22,No,Yes,Yes,Saturday,No,Yes,435.515,1513.13,3
3230,200,28,No,Yes,Yes,Wednesday,No,No,341.19,1303.56,6
1396,197,34,Yes,Yes,No,Tuesday,No,No,223.93,1280.3,3
1638,209,28,No,Yes,Yes,Tuesday,No,No,344.31,1167.91,3
1533,221,14,Yes,Yes,Yes,Thursday,No,No,340.415,1232.36,3
1715,211,26,No,Yes,Yes,Friday,No,Yes,421.985,1582.17,3
1326,213,23,No,Yes,Yes,Tuesday,No,No,364.72,1193.04,2
1535,167,32,No,Yes,Yes,Sunday,Yes,Yes,357.565,1559.12,3
2639,211,28,No,Yes,Yes,Monday,No,No,327.505,1343.9,5
2602,213,38,No,Yes,Yes,Sunday,No,Yes,432.9,1626.08,5
1744,210,26,No,No,Yes,Saturday,No,Yes,343.68,1607.38,3
1930,216,22,No,Yes,Yes,Sunday,No,Yes,399.64,1547.32,4
4066,212,30,No,Yes,Yes,Thursday,No,No,369.61,1370.73,7
1581,188,32,No,Yes,Yes,Monday,No,No,294.065,1361.93,3
663,212,21,No,Yes,Yes,Monday,No,No,305.725,1156.49,1
725,205,14,Yes,No,Yes,Saturday,No,Yes,390.665,1503.15,1
2593,196,29,No,Yes,Yes,Tuesday,No,No,364.725,1250.92,5
1879,211,25,No,Yes,Yes,Saturday,No,Yes,406.815,1544.15,3
2506,220,15,Yes,Yes,Yes,Friday,No,Yes,468.47,1578.83,5
1681,205,24,Yes,Yes,Yes,Sunday,No,Yes,381.695,1589.82,3
2684,216,33,No,Yes,Yes,Friday,No,Yes,513.72,1677.63,5
1733,201,21,No,Yes,Yes,Monday,No,No,338.875,1313.87,3
1864,218,20,No,No,Yes,Friday,No,Yes,344.34,1432.08,3
1447,208,15,Yes,Yes,Yes,Friday,No,Yes,434.365,1617.38,3
2357,213,18,No,Yes,Yes,Saturday,No,Yes,496.445,1662.64,4
1990,194,29,No,Yes,No,Thursday,No,No,292.35,1179,4
2441,214,35,No,Yes,Yes,Monday,No,No,328.255,1352.37,4
793,212,23,Yes,Yes,Yes,Saturday,No,Yes,390.975,1532.3,1
2605,219,28,No,Yes,Yes,Saturday,No,Yes,447.955,1595.28,5
1461,209,25,Yes,Yes,Yes,Friday,No,Yes,347.675,1583.86,3
3912,202,37,No,Yes,Yes,Friday,No,Yes,507.19,1736.91,7
